Step,lr
7375,0.000370503
7376,0.000370452
7377,0.0003704
7379,0.000370297
7381,0.000370194
7382,0.000370143
7383,0.000370091
7384,0.00037004
7386,0.000369937
7387,0.000369885
7391,0.000369679
7393,0.000369576
7394,0.000369525
7395,0.000369473
7396,0.000369422
7398,0.000369319
7399,0.000369267
7401,0.000369164
7402,0.000369113
7403,0.000369061
7405,0.000368958
7406,0.000368907
7407,0.000368855
7409,0.000368752
7412,0.000368598
7413,0.000368546
7414,0.000368494
7415,0.000368443
7416,0.000368391
7417,0.00036834
7420,0.000368185
7421,0.000368134
7422,0.000368082
7423,0.000368031
7424,0.000367979
7425,0.000367927
7426,0.000367876
7427,0.000367824
7428,0.000367773
7429,0.000367721
7430,0.00036767
7432,0.000367566
7433,0.000367515
7434,0.000367463
7435,0.000367412
7441,0.000367102
7442,0.000367051
7443,0.000366999
7444,0.000366948
7445,0.000366896
7446,0.000366844
7447,0.000366793
7449,0.00036669
7451,0.000366586
7452,0.000366535
7453,0.000366483
7454,0.000366432
7458,0.000366225
7459,0.000366174
7461,0.000366071
7462,0.000366019
7463,0.000365967
7465,0.000365864
7468,0.000365709
7469,0.000365658
7471,0.000365554
7473,0.000365451
7474,0.0003654
7476,0.000365296
7477,0.000365245
7478,0.000365193
7481,0.000365038
7483,0.000364935
7486,0.00036478
7488,0.000364677
7489,0.000364625
7490,0.000364573
7492,0.00036447
7493,0.000364418
7495,0.000364315
7496,0.000364264
7498,0.00036416
7499,0.000364109
7501,0.000364005
7502,0.000363954
7503,0.000363902
7504,0.00036385
7505,0.000363799
7506,0.000363747
7507,0.000363695
7508,0.000363644
7510,0.00036354
7511,0.000363489
7512,0.000363437
7513,0.000363385
7514,0.000363334
7516,0.00036323
7517,0.000363179
7518,0.000363127
7519,0.000363075
7524,0.000362817
7525,0.000362765
7526,0.000362713
7527,0.000362662
7528,0.00036261
7529,0.000362558
7530,0.000362507
7531,0.000362455
7532,0.000362403
7534,0.0003623
7535,0.000362248
7537,0.000362145
7540,0.00036199
7541,0.000361938
7542,0.000361886
7543,0.000361835
7544,0.000361783
7546,0.000361679
7547,0.000361628
7548,0.000361576
7549,0.000361524
7551,0.000361421
7552,0.000361369
7553,0.000361317
7555,0.000361214
7556,0.000361162
7557,0.000361111
7558,0.000361059
7560,0.000360955
7561,0.000360904
7563,0.0003608
7564,0.000360748
7565,0.000360697
7567,0.000360593
7568,0.000360541
7569,0.00036049
7571,0.000360386
7572,0.000360335
7573,0.000360283
7574,0.000360231
7578,0.000360024
7580,0.000359921
7582,0.000359817
7583,0.000359765
7586,0.00035961
7587,0.000359558
7589,0.000359455
7590,0.000359403
7591,0.000359351
7592,0.000359299
7593,0.000359248
7594,0.000359196
7595,0.000359144
7598,0.000358989
7599,0.000358937
7600,0.000358885
7601,0.000358834
7602,0.000358782
7605,0.000358626
7607,0.000358523
7609,0.000358419
7610,0.000358367
7611,0.000358316
7612,0.000358264
7614,0.00035816
7616,0.000358057
7617,0.000358005
7619,0.000357901
7620,0.00035785
7621,0.000357798
7622,0.000357746
7624,0.000357642
7627,0.000357487
7628,0.000357435
7629,0.000357383
7630,0.000357332
7631,0.00035728
7632,0.000357228
7634,0.000357124
7635,0.000357073
7637,0.000356969
7638,0.000356917
7639,0.000356865
7641,0.000356762
7643,0.000356658
7646,0.000356503
7647,0.000356451
7648,0.000356399
7650,0.000356295
7651,0.000356243
7652,0.000356192
7653,0.00035614
7654,0.000356088
7655,0.000356036
7660,0.000355777
7661,0.000355725
7662,0.000355673
7663,0.000355622
7665,0.000355518
7667,0.000355414
7669,0.00035531
7670,0.000355259
7671,0.000355207
7672,0.000355155
7673,0.000355103
7674,0.000355051
7675,0.000354999
7676,0.000354948
7677,0.000354896
7680,0.00035474
7681,0.000354688
7682,0.000354636
7683,0.000354585
7684,0.000354533
7685,0.000354481
7686,0.000354429
7688,0.000354325
7689,0.000354273
7691,0.00035417
7692,0.000354118
7693,0.000354066
7695,0.000353962
7696,0.00035391
7697,0.000353859
7699,0.000353755
7700,0.000353703
7702,0.000353599
7704,0.000353495
7705,0.000353444
7706,0.000353392
7707,0.00035334
7708,0.000353288
7710,0.000353184
7711,0.000353132
7712,0.00035308
7713,0.000353029
7714,0.000352977
7716,0.000352873
7717,0.000352821
7720,0.000352665
7721,0.000352613
7722,0.000352562
7723,0.00035251
7724,0.000352458
7725,0.000352406
7726,0.000352354
7730,0.000352146
7732,0.000352043
7734,0.000351939
7735,0.000351887
7736,0.000351835
7737,0.000351783
7738,0.000351731
7743,0.000351472
7744,0.00035142
7745,0.000351368
7746,0.000351316
7747,0.000351264
7748,0.000351212
7751,0.000351056
7752,0.000351004
7753,0.000350953
7756,0.000350797
7757,0.000350745
7760,0.000350589
7764,0.000350381
7765,0.00035033
7766,0.000350278
7768,0.000350174
7769,0.000350122
7770,0.00035007
7771,0.000350018
7772,0.000349966
7774,0.000349862
7777,0.000349706
7778,0.000349654
7779,0.000349603
7782,0.000349447
7783,0.000349395
7784,0.000349343
7785,0.000349291
7787,0.000349187
7788,0.000349135
7789,0.000349083
7790,0.000349031
7795,0.000348771
7796,0.00034872
7797,0.000348668
7798,0.000348616
7799,0.000348564
7800,0.000348512
7803,0.000348356
7806,0.0003482
7808,0.000348096
7809,0.000348044
7810,0.000347992
7811,0.00034794
7812,0.000347888
7813,0.000347836
7814,0.000347784
7815,0.000347732
7818,0.000347577
7819,0.000347525
7821,0.000347421
7822,0.000347369
7823,0.000347317
7824,0.000347265
7825,0.000347213
7826,0.000347161
7827,0.000347109
7828,0.000347057
7830,0.000346953
7831,0.000346901
7832,0.000346849
7833,0.000346797
7834,0.000346745
7835,0.000346693
7836,0.000346641
7837,0.000346589
7838,0.000346537
7840,0.000346433
7841,0.000346381
7842,0.000346329
7843,0.000346277
7845,0.000346173
7846,0.000346121
7849,0.000345965
7850,0.000345913
7851,0.000345861
7855,0.000345654
7856,0.000345602
7857,0.00034555
7858,0.000345498
7859,0.000345446
7860,0.000345394
7863,0.000345238
7865,0.000345134
7866,0.000345082
7869,0.000344926
7870,0.000344874
7873,0.000344718
7877,0.00034451
7878,0.000344458
7879,0.000344406
7880,0.000344354
7881,0.000344302
7883,0.000344198
7885,0.000344094
7886,0.000344042
7887,0.00034399
7889,0.000343886
7890,0.000343834
7891,0.000343782
7892,0.00034373
7895,0.000343574
7896,0.000343522
7897,0.00034347
7898,0.000343418
7899,0.000343366
7901,0.000343262
7903,0.000343158
7904,0.000343106
7905,0.000343054
7906,0.000343002
7908,0.000342898
7910,0.000342794
7911,0.000342742
7913,0.000342638
7917,0.000342429
7918,0.000342377
7919,0.000342325
7923,0.000342117
7924,0.000342065
7925,0.000342013
7926,0.000341961
7927,0.000341909
7928,0.000341857
7931,0.000341701
7933,0.000341597
7934,0.000341545
7937,0.000341389
7938,0.000341337
7939,0.000341285
7940,0.000341233
7941,0.000341181
7942,0.000341129
7944,0.000341025
7947,0.000340869
7949,0.000340765
7951,0.000340661
7952,0.000340609
7954,0.000340505
7955,0.000340453
7956,0.0003404
7957,0.000340348
7958,0.000340296
7959,0.000340244
7962,0.000340088
7963,0.000340036
7964,0.000339984
7965,0.000339932
7967,0.000339828
7968,0.000339776
7969,0.000339724
7970,0.000339672
7971,0.00033962
7973,0.000339516
7974,0.000339464
7975,0.000339412
7979,0.000339204
7980,0.000339152
7981,0.0003391
7983,0.000338995
7985,0.000338891
7987,0.000338787
7989,0.000338683
7990,0.000338631
7993,0.000338475
7995,0.000338371
7996,0.000338319
7998,0.000338215
7999,0.000338163
8003,0.000337955
8004,0.000337902
8008,0.000337694
8010,0.00033759
8011,0.000337538
8012,0.000337486
8013,0.000337434
8014,0.000337382
8015,0.00033733
8017,0.000337226
8018,0.000337174
8019,0.000337122
8020,0.00033707
8022,0.000336966
8023,0.000336913
8025,0.000336809
8026,0.000336757
8027,0.000336705
8029,0.000336601
8030,0.000336549
8031,0.000336497
8033,0.000336393
8034,0.000336341
8036,0.000336237
8037,0.000336185
8039,0.000336081
8042,0.000335924
8043,0.000335872
8044,0.00033582
8045,0.000335768
8046,0.000335716
8048,0.000335612
8049,0.00033556
8050,0.000335508
8051,0.000335456
8053,0.000335352
8054,0.0003353
8055,0.000335248
8056,0.000335196
8058,0.000335091
8059,0.000335039
8061,0.000334935
8063,0.000334831
8064,0.000334779
8065,0.000334727
8067,0.000334623
8068,0.000334571
8070,0.000334467
8073,0.00033431
8074,0.000334258
8075,0.000334206
8076,0.000334154
8077,0.000334102
8078,0.00033405
8079,0.000333998
8080,0.000333946
8081,0.000333894
8082,0.000333842
8083,0.00033379
8084,0.000333738
8086,0.000333634
8088,0.000333529
8089,0.000333477
8091,0.000333373
8092,0.000333321
8093,0.000333269
8094,0.000333217
8095,0.000333165
8097,0.000333061
8098,0.000333009
8099,0.000332957
8102,0.0003328
8103,0.000332748
8105,0.000332644
8106,0.000332592
8110,0.000332384
8113,0.000332228
8114,0.000332176
8116,0.000332072
8118,0.000331967
8120,0.000331863
8122,0.000331759
8123,0.000331707
8125,0.000331603
8126,0.000331551
8127,0.000331499
8128,0.000331447
8129,0.000331395
8131,0.00033129
8133,0.000331186
8136,0.00033103
8137,0.000330978
8139,0.000330874
8140,0.000330822
8141,0.00033077
8142,0.000330718
8143,0.000330666
8146,0.000330509
8150,0.000330301
8151,0.000330249
8152,0.000330197
8153,0.000330145
8155,0.000330041
8158,0.000329884
8160,0.00032978
8163,0.000329624
8164,0.000329572
8167,0.000329416
8168,0.000329364
8169,0.000329312
8170,0.00032926
8171,0.000329208
8172,0.000329155
8173,0.000329103
8174,0.000329051
8175,0.000328999
8177,0.000328895
8180,0.000328739
8181,0.000328687
8182,0.000328635
8183,0.000328583
8184,0.000328531
8185,0.000328479
8188,0.000328322
8189,0.00032827
8191,0.000328166
8192,0.000328114
8194,0.00032801
8195,0.000327958
8196,0.000327906
8198,0.000327802
8200,0.000327698
8202,0.000327593
8204,0.000327489
8207,0.000327333
8208,0.000327281
8209,0.000327229
8210,0.000327177
8211,0.000327125
8212,0.000327073
8213,0.000327021
8215,0.000326916
8216,0.000326864
8217,0.000326812
8218,0.00032676
8220,0.000326656
8221,0.000326604
8222,0.000326552
8226,0.000326344
8227,0.000326292
8228,0.00032624
8229,0.000326188
8231,0.000326083
8233,0.000325979
8234,0.000325927
8236,0.000325823
8237,0.000325771
8239,0.000325667
8240,0.000325615
8242,0.000325511
8244,0.000325407
8247,0.00032525
8248,0.000325198
8249,0.000325146
8250,0.000325094
8253,0.000324938
8254,0.000324886
8257,0.00032473
8258,0.000324678
8259,0.000324626
8260,0.000324574
8264,0.000324365
8266,0.000324261
8267,0.000324209
8268,0.000324157
8270,0.000324053
8271,0.000324001
8272,0.000323949
8273,0.000323897
8274,0.000323845
8275,0.000323793
8276,0.000323741
8277,0.000323689
8278,0.000323636
8279,0.000323584
8280,0.000323532
8283,0.000323376
8284,0.000323324
8286,0.00032322
8288,0.000323116
8291,0.00032296
8293,0.000322856
8294,0.000322804
8295,0.000322752
8296,0.000322699
8298,0.000322595
8299,0.000322543
8300,0.000322491
8301,0.000322439
8302,0.000322387
8304,0.000322283
8305,0.000322231
8306,0.000322179
8308,0.000322075
8312,0.000321867
8313,0.000321815
8314,0.000321763
8315,0.00032171
8316,0.000321658
8318,0.000321554
8320,0.00032145
8321,0.000321398
8322,0.000321346
8323,0.000321294
8324,0.000321242
8325,0.00032119
8328,0.000321034
8329,0.000320982
8330,0.00032093
8333,0.000320774
8334,0.000320722
8335,0.00032067
8336,0.000320618
8337,0.000320566
8339,0.000320461
8340,0.000320409
8341,0.000320357
8342,0.000320305
8346,0.000320097
8350,0.000319889
8351,0.000319837
8352,0.000319785
8354,0.000319681
8356,0.000319577
8357,0.000319525
8358,0.000319473
8362,0.000319265
8363,0.000319213
8364,0.000319161
8365,0.000319109
8367,0.000319004
8369,0.0003189
8370,0.000318848
8372,0.000318744
8373,0.000318692
8375,0.000318588
8377,0.000318484
8378,0.000318432
8379,0.00031838
8380,0.000318328
8383,0.000318172
8385,0.000318068
8387,0.000317964
8388,0.000317912
8391,0.000317756
8392,0.000317704
8394,0.0003176
8395,0.000317548
8397,0.000317444
8398,0.000317392
8399,0.00031734
8400,0.000317288
8401,0.000317236
8402,0.000317184
8403,0.000317132
8404,0.00031708
8405,0.000317028
8406,0.000316976
8407,0.000316924
8408,0.000316872
8409,0.00031682
8411,0.000316716
8412,0.000316664
8413,0.000316612
8415,0.000316508
8416,0.000316456
8417,0.000316404
8418,0.000316352
8419,0.0003163
8420,0.000316248
8421,0.000316196
8422,0.000316144
8423,0.000316092
8424,0.00031604
8425,0.000315988
8426,0.000315936
8427,0.000315884
8429,0.00031578
8430,0.000315728
8431,0.000315676
8432,0.000315624
8434,0.00031552
8435,0.000315468
8436,0.000315416
8437,0.000315364
8438,0.000315312
8440,0.000315208
8442,0.000315104
8443,0.000315052
8444,0.000315
8445,0.000314948
8447,0.000314844
8448,0.000314792
8449,0.00031474
8450,0.000314688
8451,0.000314636
8452,0.000314584
8453,0.000314532
8456,0.000314376
8457,0.000314324
8458,0.000314272
8459,0.00031422
8461,0.000314116
8463,0.000314012
8464,0.00031396
8465,0.000313908
8466,0.000313856
8468,0.000313752
8471,0.000313596
8472,0.000313544
8473,0.000313492
8475,0.000313388
8477,0.000313284
8478,0.000313232
8480,0.000313128
8481,0.000313076
8482,0.000313024
8483,0.000312972
8484,0.00031292
8485,0.000312868
8486,0.000312817
8487,0.000312765
8488,0.000312713
8491,0.000312557
8492,0.000312505
8494,0.000312401
8495,0.000312349
8496,0.000312297
8497,0.000312245
8498,0.000312193
8500,0.000312089
8501,0.000312037
8502,0.000311985
8503,0.000311933
8504,0.000311881
8505,0.000311829
8507,0.000311725
8510,0.00031157
8512,0.000311466
8514,0.000311362
8515,0.00031131
8516,0.000311258
8517,0.000311206
8520,0.00031105
8521,0.000310998
8522,0.000310946
8523,0.000310894
8524,0.000310842
8525,0.00031079
8526,0.000310738
8530,0.000310531
8531,0.000310479
8532,0.000310427
8534,0.000310323
8536,0.000310219
8537,0.000310167
8540,0.000310011
8541,0.000309959
8542,0.000309907
8543,0.000309856
8544,0.000309804
8545,0.000309752
8546,0.0003097
8547,0.000309648
8548,0.000309596
8549,0.000309544
8550,0.000309492
8551,0.00030944
8553,0.000309336
8554,0.000309284
8555,0.000309232
8556,0.000309181
8557,0.000309129
8558,0.000309077
8560,0.000308973
8562,0.000308869
8563,0.000308817
8564,0.000308765
8565,0.000308713
8566,0.000308661
8568,0.000308558
8569,0.000308506
8570,0.000308454
8571,0.000308402
8575,0.000308194
8576,0.000308142
8578,0.000308039
8579,0.000307987
8582,0.000307831
8583,0.000307779
8584,0.000307727
8585,0.000307675
8586,0.000307623
8588,0.00030752
8589,0.000307468
8590,0.000307416
8592,0.000307312
8594,0.000307208
8595,0.000307156
8596,0.000307104
8599,0.000306949
8602,0.000306793
8606,0.000306586
8607,0.000306534
8608,0.000306482
8611,0.000306326
8612,0.000306274
8613,0.000306223
8614,0.000306171
8616,0.000306067
8618,0.000305963
8622,0.000305756
8623,0.000305704
8624,0.000305652
8626,0.000305548
8628,0.000305445
8629,0.000305393
8630,0.000305341
8631,0.000305289
8632,0.000305237
8633,0.000305185
8634,0.000305134
8636,0.00030503
8638,0.000304926
8640,0.000304822
8643,0.000304667
8644,0.000304615
8646,0.000304511
8647,0.00030446
8648,0.000304408
8651,0.000304252
8654,0.000304097
8655,0.000304045
8657,0.000303941
8658,0.000303889
8660,0.000303786
8661,0.000303734
8662,0.000303682
8663,0.00030363
8664,0.000303578
8665,0.000303527
8667,0.000303423
8669,0.000303319
8671,0.000303216
8673,0.000303112
8674,0.00030306
8675,0.000303008
8676,0.000302957
8677,0.000302905
8679,0.000302801
8683,0.000302594
8684,0.000302542
8687,0.000302387
8690,0.000302231
8691,0.00030218
8692,0.000302128
8693,0.000302076
8694,0.000302024
8695,0.000301972
8697,0.000301869
8698,0.000301817
8700,0.000301713
8703,0.000301558
8705,0.000301455
8707,0.000301351
8708,0.000301299
8709,0.000301247
8710,0.000301196
8711,0.000301144
8712,0.000301092
8713,0.00030104
8714,0.000300989
8715,0.000300937
8717,0.000300833
8718,0.000300782
8719,0.00030073
8725,0.000300419
8727,0.000300316
8730,0.00030016
8732,0.000300057
8733,0.000300005
8735,0.000299902
8736,0.00029985
8738,0.000299746
8739,0.000299695
8740,0.000299643
8741,0.000299591
8744,0.000299436
8745,0.000299384
8747,0.000299281
8748,0.000299229
8749,0.000299177
8750,0.000299126
8751,0.000299074
8754,0.000298919
8755,0.000298867
8756,0.000298815
8758,0.000298712
8760,0.000298608
8761,0.000298557
8762,0.000298505
8763,0.000298453
8765,0.00029835
8766,0.000298298
8769,0.000298143
8771,0.000298039
8776,0.000297781
8777,0.000297729
8778,0.000297678
8779,0.000297626
8780,0.000297574
8781,0.000297522
8782,0.000297471
8783,0.000297419
8785,0.000297316
8786,0.000297264
8787,0.000297212
8788,0.000297161
8790,0.000297057
8791,0.000297006
8793,0.000296902
8794,0.000296851
8795,0.000296799
8796,0.000296747
8798,0.000296644
8799,0.000296592
8800,0.000296541
8801,0.000296489
8802,0.000296437
8804,0.000296334
8806,0.000296231
8808,0.000296127
8809,0.000296076
8810,0.000296024
8811,0.000295972
8812,0.000295921
8813,0.000295869
8815,0.000295766
8817,0.000295662
8818,0.000295611
8819,0.000295559
8820,0.000295507
8821,0.000295456
8823,0.000295352
8825,0.000295249
8828,0.000295094
8829,0.000295043
8830,0.000294991
8831,0.000294939
8832,0.000294888
8836,0.000294681
8837,0.00029463
8838,0.000294578
8840,0.000294475
8842,0.000294371
8843,0.00029432
8844,0.000294268
8845,0.000294217
8846,0.000294165
8847,0.000294113
8848,0.000294062
8851,0.000293907
8852,0.000293855
8853,0.000293804
8854,0.000293752
8855,0.000293701
8856,0.000293649
8857,0.000293597
8858,0.000293546
8859,0.000293494
8860,0.000293443
8862,0.000293339
8863,0.000293288
8865,0.000293185
8866,0.000293133
8867,0.000293081
8868,0.00029303
8869,0.000292978
8871,0.000292875
8875,0.000292669
8878,0.000292514
8879,0.000292463
8880,0.000292411
8881,0.000292359
8883,0.000292256
8885,0.000292153
8886,0.000292102
8887,0.00029205
8888,0.000291999
8889,0.000291947
8890,0.000291895
8891,0.000291844
8893,0.000291741
8894,0.000291689
8895,0.000291638
8897,0.000291535
8899,0.000291432
8900,0.00029138
8901,0.000291328
8903,0.000291225
8904,0.000291174
8905,0.000291122
8907,0.000291019
8908,0.000290968
8913,0.00029071
8915,0.000290607
8917,0.000290504
8920,0.00029035
8921,0.000290298
8923,0.000290195
8924,0.000290144
8925,0.000290092
8926,0.000290041
8927,0.000289989
8929,0.000289886
8931,0.000289783
8932,0.000289732
8936,0.000289526
8937,0.000289474
8938,0.000289423
8940,0.00028932
8941,0.000289268
8943,0.000289165
8945,0.000289062
8946,0.000289011
8947,0.000288959
8948,0.000288908
8949,0.000288856
8950,0.000288805
8951,0.000288754
8952,0.000288702
8953,0.000288651
8954,0.000288599
8955,0.000288548
8956,0.000288496
8957,0.000288445
8958,0.000288393
8959,0.000288342
8960,0.00028829
8961,0.000288239
8962,0.000288188
8963,0.000288136
8964,0.000288085
8967,0.00028793
8968,0.000287879
8969,0.000287828
8970,0.000287776
8971,0.000287725
8972,0.000287673
8973,0.000287622
8974,0.00028757
8976,0.000287468
8977,0.000287416
8979,0.000287313
8981,0.00028721
8982,0.000287159
8983,0.000287108
8984,0.000287056
8986,0.000286953
8987,0.000286902
8988,0.000286851
8989,0.000286799
8990,0.000286748
8991,0.000286696
8993,0.000286594
8995,0.000286491
8996,0.000286439
8997,0.000286388
8998,0.000286337
8999,0.000286285
9000,0.000286234
9001,0.000286182
9002,0.000286131
9003,0.00028608
9004,0.000286028
9006,0.000285926
9007,0.000285874
9011,0.000285669
9013,0.000285566
9014,0.000285515
9015,0.000285463
9017,0.000285361
9020,0.000285207
9022,0.000285104
9024,0.000285001
9026,0.000284898
9033,0.000284539
9034,0.000284488
9037,0.000284334
9038,0.000284282
9039,0.000284231
9040,0.00028418
9041,0.000284129
9042,0.000284077
9043,0.000284026
9044,0.000283975
9045,0.000283923
9047,0.000283821
9048,0.000283769
9049,0.000283718
9050,0.000283667
9051,0.000283615
9052,0.000283564
9053,0.000283513
9055,0.00028341
9056,0.000283359
9057,0.000283308
9058,0.000283256
9059,0.000283205
9061,0.000283103
9062,0.000283051
9063,0.000283
9066,0.000282846
9068,0.000282744
9071,0.00028259
9072,0.000282539
9075,0.000282385
9076,0.000282334
9078,0.000282231
9081,0.000282077
9082,0.000282026
9084,0.000281924
9086,0.000281821
9087,0.00028177
9088,0.000281719
9090,0.000281616
9091,0.000281565
9092,0.000281514
9093,0.000281462
9094,0.000281411
9096,0.000281309
9097,0.000281258
9099,0.000281155
9100,0.000281104
9101,0.000281053
9102,0.000281002
9105,0.000280848
9106,0.000280797
9107,0.000280746
9109,0.000280643
9111,0.000280541
9114,0.000280387
9115,0.000280336
9116,0.000280285
9118,0.000280182
9120,0.00028008
9121,0.000280029
9122,0.000279978
9123,0.000279927
9124,0.000279875
9127,0.000279722
9129,0.00027962
9130,0.000279568
9131,0.000279517
9133,0.000279415
9134,0.000279364
9137,0.00027921
9138,0.000279159
9139,0.000279108
9140,0.000279057
9142,0.000278955
9143,0.000278904
9144,0.000278852
9146,0.00027875
9147,0.000278699
9148,0.000278648
9151,0.000278495
9153,0.000278392
9156,0.000278239
9157,0.000278188
9158,0.000278137
9159,0.000278086
9161,0.000277984
9162,0.000277932
9164,0.00027783
9165,0.000277779
9167,0.000277677
9169,0.000277575
9170,0.000277524
9171,0.000277473
9172,0.000277422
9174,0.000277319
9176,0.000277217
9178,0.000277115
9179,0.000277064
9180,0.000277013
9186,0.000276707
9189,0.000276554
9190,0.000276503
9192,0.000276401
9193,0.000276349
9194,0.000276298
9195,0.000276247
9198,0.000276094
9200,0.000275992
9202,0.00027589
9203,0.000275839
9204,0.000275788
9205,0.000275737
9207,0.000275635
9209,0.000275533
9210,0.000275482
9211,0.000275431
9213,0.000275329
9214,0.000275278
9215,0.000275227
9216,0.000275176
9217,0.000275125
9221,0.000274921
9224,0.000274768
9227,0.000274615
9228,0.000274565
9229,0.000274514
9231,0.000274412
9232,0.000274361
9233,0.00027431
9234,0.000274259
9235,0.000274208
9236,0.000274157
9237,0.000274106
9238,0.000274055
9239,0.000274004
9240,0.000273953
9242,0.000273851
9244,0.000273749
9246,0.000273648
9249,0.000273495
9250,0.000273444
9251,0.000273393
9252,0.000273342
9253,0.000273291
9255,0.000273189
9257,0.000273087
9258,0.000273037
9259,0.000272986
9260,0.000272935
9261,0.000272884
9263,0.000272782
9265,0.00027268
9268,0.000272528
9269,0.000272477
9271,0.000272375
9273,0.000272273
9274,0.000272222
9275,0.000272172
9276,0.000272121
9277,0.00027207
9278,0.000272019
9279,0.000271968
9280,0.000271917
9281,0.000271866
9282,0.000271816
9283,0.000271765
9285,0.000271663
9286,0.000271612
9289,0.00027146
9291,0.000271358
9292,0.000271307
9294,0.000271206
9295,0.000271155
9297,0.000271053
9298,0.000271002
9299,0.000270951
9301,0.00027085
9302,0.000270799
9303,0.000270748
9305,0.000270647
9306,0.000270596
9307,0.000270545
9308,0.000270494
9309,0.000270443
9312,0.000270291
9313,0.00027024
9314,0.00027019
9315,0.000270139
9316,0.000270088
9318,0.000269986
9322,0.000269783
9323,0.000269733
9324,0.000269682
9326,0.00026958
9328,0.000269479
9330,0.000269377
9331,0.000269327
9332,0.000269276
9333,0.000269225
9335,0.000269124
9337,0.000269022
9341,0.000268819
9343,0.000268718
9344,0.000268667
9346,0.000268566
9347,0.000268515
9348,0.000268464
9349,0.000268414
9350,0.000268363
9353,0.000268211
9358,0.000267958
9359,0.000267907
9360,0.000267856
9361,0.000267805
9363,0.000267704
9366,0.000267552
9367,0.000267501
9368,0.000267451
9370,0.00026735
9372,0.000267248
9373,0.000267198
9374,0.000267147
9377,0.000266995
9378,0.000266944
9379,0.000266894
9380,0.000266843
9384,0.000266641
9385,0.00026659
9390,0.000266337
9391,0.000266286
9393,0.000266185
9395,0.000266084
9396,0.000266033
9398,0.000265932
9399,0.000265882
9400,0.000265831
9401,0.00026578
9402,0.00026573
9403,0.000265679
9404,0.000265629
9406,0.000265528
9409,0.000265376
9410,0.000265325
9411,0.000265275
9412,0.000265224
9413,0.000265174
9414,0.000265123
9415,0.000265073
9416,0.000265022
9418,0.000264921
9419,0.00026487
9420,0.00026482
9422,0.000264719
9423,0.000264668
9425,0.000264567
9427,0.000264466
9430,0.000264315
9431,0.000264264
9434,0.000264113
9436,0.000264012
9437,0.000263961
9438,0.000263911
9439,0.00026386
9441,0.000263759
9442,0.000263709
9443,0.000263658
9444,0.000263608
9446,0.000263507
9447,0.000263456
9449,0.000263356
9450,0.000263305
9451,0.000263255
9452,0.000263204
9454,0.000263103
9457,0.000262952
9459,0.000262851
9460,0.000262801
9461,0.00026275
9463,0.000262649
9466,0.000262498
9467,0.000262448
9470,0.000262296
9471,0.000262246
9473,0.000262145
9474,0.000262095
9476,0.000261994
9477,0.000261944
9478,0.000261893
9479,0.000261843
9480,0.000261792
9482,0.000261692
9483,0.000261641
9484,0.000261591
9486,0.00026149
9487,0.00026144
9488,0.000261389
9489,0.000261339
9490,0.000261289
9491,0.000261238
9492,0.000261188
9495,0.000261037
9496,0.000260987
9497,0.000260936
9502,0.000260685
9503,0.000260634
9504,0.000260584
9507,0.000260433
9509,0.000260332
9510,0.000260282
9512,0.000260182
9514,0.000260081
9515,0.000260031
9517,0.00025993
9521,0.000259729
9523,0.000259628
9524,0.000259578
9527,0.000259427
9528,0.000259377
9530,0.000259277
9531,0.000259226
9532,0.000259176
9534,0.000259076
9535,0.000259025
9536,0.000258975
9539,0.000258824
9540,0.000258774
9542,0.000258674
9544,0.000258573
9545,0.000258523
9546,0.000258473
9547,0.000258423
9548,0.000258372
9550,0.000258272
9551,0.000258222
9552,0.000258172
9553,0.000258121
9554,0.000258071
9555,0.000258021
9558,0.00025787
9560,0.00025777
9563,0.00025762
9566,0.000257469
9567,0.000257419
9568,0.000257369
9569,0.000257319
9572,0.000257168
9573,0.000257118
9577,0.000256918
9578,0.000256867
9579,0.000256817
9580,0.000256767
9581,0.000256717
9582,0.000256667
9583,0.000256617
9584,0.000256567
9585,0.000256517
9586,0.000256466
9588,0.000256366
9590,0.000256266
9591,0.000256216
9592,0.000256166
9596,0.000255966
9597,0.000255916
9598,0.000255865
9599,0.000255815
9600,0.000255765
9601,0.000255715
9603,0.000255615
9604,0.000255565
9605,0.000255515
9606,0.000255465
9607,0.000255415
9608,0.000255365
9609,0.000255315
9610,0.000255265
9611,0.000255215
9612,0.000255165
9613,0.000255115
9615,0.000255015
9618,0.000254865
9620,0.000254765
9621,0.000254715
9625,0.000254515
9627,0.000254415
9629,0.000254315
9630,0.000254265
9633,0.000254115
9637,0.000253915
9638,0.000253865
9641,0.000253715
9644,0.000253565
9646,0.000253465
9648,0.000253365
9649,0.000253315
9651,0.000253216
9653,0.000253116
9655,0.000253016
9657,0.000252916
9658,0.000252866
9660,0.000252766
9661,0.000252717
9662,0.000252667
9663,0.000252617
9664,0.000252567
9666,0.000252467
9667,0.000252417
9669,0.000252317
9670,0.000252268
9673,0.000252118
9674,0.000252068
9675,0.000252018
9678,0.000251869
9680,0.000251769
9683,0.00025162
9686,0.00025147
9687,0.00025142
9688,0.00025137
9691,0.000251221
9692,0.000251171
9693,0.000251121
9695,0.000251022
9696,0.000250972
9698,0.000250872
9699,0.000250823
9700,0.000250773
9701,0.000250723
9702,0.000250673
9703,0.000250624
9706,0.000250474
9707,0.000250425
9708,0.000250375
9709,0.000250325
9716,0.000249977
9718,0.000249877
9719,0.000249828
9720,0.000249778
